-1.000000e+00	3.846154e-02	3.846154e-02
-9.980000e-01	3.860989e-02	1.531609e+00
-9.960000e-01	3.875909e-02	2.838428e+00
-9.940000e-01	3.890914e-02	3.973986e+00
-9.920000e-01	3.906006e-02	4.952404e+00
-9.900000e-01	3.921184e-02	5.786908e+00
-9.880000e-01	3.936450e-02	6.489872e+00
-9.860000e-01	3.951804e-02	7.072866e+00
-9.840000e-01	3.967246e-02	7.546697e+00
-9.820000e-01	3.982778e-02	7.921450e+00
-9.800000e-01	3.998401e-02	8.206527e+00
-9.780000e-01	4.014114e-02	8.410684e+00
-9.760000e-01	4.029918e-02	8.542068e+00
-9.740000e-01	4.045815e-02	8.608248e+00
-9.720000e-01	4.061804e-02	8.616251e+00
-9.700000e-01	4.077888e-02	8.572588e+00
-9.680000e-01	4.094065e-02	8.483288e+00
-9.660000e-01	4.110338e-02	8.353925e+00
-9.640000e-01	4.126706e-02	8.189642e+00
-9.620000e-01	4.143171e-02	7.995179e+00
-9.600000e-01	4.159734e-02	7.774897e+00
-9.580000e-01	4.176394e-02	7.532799e+00
-9.560000e-01	4.193153e-02	7.272554e+00
-9.540000e-01	4.210012e-02	6.997516e+00
-9.520000e-01	4.226971e-02	6.710748e+00
-9.500000e-01	4.244032e-02	6.415032e+00
-9.480000e-01	4.261194e-02	6.112897e+00
-9.460000e-01	4.278459e-02	5.806629e+00
-9.440000e-01	4.295828e-02	5.498289e+00
-9.420000e-01	4.313301e-02	5.189728e+00
-9.400000e-01	4.330879e-02	4.882604e+00
-9.380000e-01	4.348563e-02	4.578389e+00
-9.360000e-01	4.366355e-02	4.278391e+00
-9.340000e-01	4.384254e-02	3.983757e+00
-9.320000e-01	4.402261e-02	3.695490e+00
-9.300000e-01	4.420378e-02	3.414461e+00
-9.280000e-01	4.438605e-02	3.141413e+00
-9.260000e-01	4.456944e-02	2.876977e+00
-9.240000e-01	4.475394e-02	2.621678e+00
-9.220000e-01	4.493958e-02	2.375944e+00
-9.200000e-01	4.512635e-02	2.140114e+00
-9.180000e-01	4.531428e-02	1.914446e+00
-9.160000e-01	4.550336e-02	1.699125e+00
-9.140000e-01	4.569361e-02	1.494266e+00
-9.120000e-01	4.588503e-02	1.299926e+00
-9.100000e-01	4.607764e-02	1.116105e+00
-9.080000e-01	4.627145e-02	9.427540e-01
-9.060000e-01	4.646646e-02	7.797784e-01
-9.040000e-01	4.666268e-02	6.270448e-01
-9.020000e-01	4.686014e-02	4.843844e-01
-9.000000e-01	4.705882e-02	3.515970e-01
-8.980000e-01	4.725876e-02	2.284555e-01
-8.960000e-01	4.745994e-02	1.147089e-01
-8.940000e-01	4.766240e-02	1.008597e-02
-8.920000e-01	4.786613e-02	-8.570152e-02
-8.900000e-01	4.807115e-02	-1.729562e-01
-8.880000e-01	4.827746e-02	-2.519925e-01
-8.860000e-01	4.848508e-02	-3.231338e-01
-8.840000e-01	4.869403e-02	-3.867106e-01
-8.820000e-01	4.890430e-02	-4.430585e-01
-8.800000e-01	4.911591e-02	-4.925159e-01
-8.780000e-01	4.932888e-02	-5.354227e-01
-8.760000e-01	4.954321e-02	-5.721185e-01
-8.740000e-01	4.975892e-02	-6.029412e-01
-8.720000e-01	4.997601e-02	-6.282261e-01
-8.700000e-01	5.019450e-02	-6.483041e-01
-8.680000e-01	5.041441e-02	-6.635013e-01
-8.660000e-01	5.063573e-02	-6.741376e-01
-8.640000e-01	5.085849e-02	-6.805265e-01
-8.620000e-01	5.108270e-02	-6.829735e-01
-8.600000e-01	5.130836e-02	-6.817763e-01
-8.580000e-01	5.153550e-02	-6.772241e-01
-8.560000e-01	5.176412e-02	-6.695966e-01
-8.540000e-01	5.199424e-02	-6.591644e-01
-8.520000e-01	5.222587e-02	-6.461883e-01
-8.500000e-01	5.245902e-02	-6.309190e-01
-8.480000e-01	5.269370e-02	-6.135971e-01
-8.460000e-01	5.292994e-02	-5.944528e-01
-8.440000e-01	5.316773e-02	-5.737059e-01
-8.420000e-01	5.340711e-02	-5.515660e-01
-8.400000e-01	5.364807e-02	-5.282320e-01
-8.380000e-01	5.389063e-02	-5.038927e-01
-8.360000e-01	5.413482e-02	-4.787265e-01
-8.340000e-01	5.438063e-02	-4.529015e-01
-8.320000e-01	5.462809e-02	-4.265760e-01
-8.300000e-01	5.487721e-02	-3.998984e-01
-8.280000e-01	5.512801e-02	-3.730073e-01
-8.260000e-01	5.538049e-02	-3.460319e-01
-8.240000e-01	5.563468e-02	-3.190924e-01
-8.220000e-01	5.589059e-02	-2.922995e-01
-8.200000e-01	5.614823e-02	-2.657558e-01
-8.180000e-01	5.640762e-02	-2.395550e-01
-8.160000e-01	5.666878e-02	-2.137827e-01
-8.140000e-01	5.693172e-02	-1.885167e-01
-8.120000e-01	5.719646e-02	-1.638272e-01
-8.100000e-01	5.746301e-02	-1.397769e-01
-8.080000e-01	5.773139e-02	-1.164218e-01
-8.060000e-01	5.800161e-02	-9.381101e-02
-8.040000e-01	5.827370e-02	-7.198719e-02
-8.020000e-01	5.854767e-02	-5.098700e-02
-8.000000e-01	5.882353e-02	-3.084127e-02
-7.980000e-01	5.910131e-02	-1.157536e-02
-7.960000e-01	5.938101e-02	6.790606e-03
-7.940000e-01	5.966267e-02	2.424139e-02
-7.920000e-01	5.994629e-02	4.076637e-02
-7.900000e-01	6.023189e-02	5.635927e-02
-7.880000e-01	6.051950e-02	7.101787e-02
-7.860000e-01	6.080913e-02	8.474371e-02
-7.840000e-01	6.110079e-02	9.754186e-02
-7.820000e-01	6.139452e-02	1.094207e-01
-7.800000e-01	6.169031e-02	1.203914e-01
-7.780000e-01	6.198821e-02	1.304683e-01
-7.760000e-01	6.228822e-02	1.396678e-01
-7.740000e-01	6.259036e-02	1.480089e-01
-7.720000e-01	6.289466e-02	1.555126e-01
-7.700000e-01	6.320114e-02	1.622018e-01
-7.680000e-01	6.350981e-02	1.681008e-01
-7.660000e-01	6.382069e-02	1.732357e-01
-7.640000e-01	6.413381e-02	1.776338e-01
-7.620000e-01	6.444919e-02	1.813232e-01
-7.600000e-01	6.476684e-02	1.843333e-01
-7.580000e-01	6.508679e-02	1.866941e-01
-7.560000e-01	6.540907e-02	1.884361e-01
-7.540000e-01	6.573369e-02	1.895904e-01
-7.520000e-01	6.606067e-02	1.901884e-01
-7.500000e-01	6.639004e-02	1.902617e-01
-7.480000e-01	6.672182e-02	1.898418e-01
-7.460000e-01	6.705604e-02	1.889604e-01
-7.440000e-01	6.739271e-02	1.876488e-01
-7.420000e-01	6.773186e-02	1.859383e-01
-7.400000e-01	6.807352e-02	1.838596e-01
-7.380000e-01	6.841770e-02	1.814431e-01
-7.360000e-01	6.876444e-02	1.787186e-01
-7.340000e-01	6.911375e-02	1.757155e-01
-7.320000e-01	6.946567e-02	1.724624e-01
-7.300000e-01	6.982021e-02	1.689871e-01
-7.280000e-01	7.017741e-02	1.653168e-01
-7.260000e-01	7.053728e-02	1.614777e-01
-7.240000e-01	7.089986e-02	1.574955e-01
-7.220000e-01	7.126517e-02	1.533946e-01
-7.200000e-01	7.163324e-02	1.491986e-01
-7.180000e-01	7.200409e-02	1.449304e-01
-7.160000e-01	7.237775e-02	1.406114e-01
-7.140000e-01	7.275426e-02	1.362625e-01
-7.120000e-01	7.313363e-02	1.319034e-01
-7.100000e-01	7.351590e-02	1.275528e-01
-7.080000e-01	7.390109e-02	1.232282e-01
-7.060000e-01	7.428924e-02	1.189464e-01
-7.040000e-01	7.468037e-02	1.147228e-01
-7.020000e-01	7.507451e-02	1.105722e-01
-7.000000e-01	7.547170e-02	1.065081e-01
-6.980000e-01	7.587196e-02	1.025429e-01
-6.960000e-01	7.627532e-02	9.868836e-02
-6.940000e-01	7.668182e-02	9.495496e-02
-6.920000e-01	7.709149e-02	9.135233e-02
-6.900000e-01	7.750436e-02	8.788917e-02
-6.880000e-01	7.792046e-02	8.457322e-02
-6.860000e-01	7.833982e-02	8.141136e-02
-6.840000e-01	7.876248e-02	7.840956e-02
-6.820000e-01	7.918848e-02	7.557296e-02
-6.800000e-01	7.961783e-02	7.290588e-02
-6.780000e-01	8.005059e-02	7.041184e-02
-6.760000e-01	8.048678e-02	6.809360e-02
-6.740000e-01	8.092645e-02	6.595319e-02
-6.720000e-01	8.136961e-02	6.399194e-02
-6.700000e-01	8.181632e-02	6.221048e-02
-6.680000e-01	8.226661e-02	6.060882e-02
-6.660000e-01	8.272051e-02	5.918638e-02
-6.640000e-01	8.317807e-02	5.794196e-02
-6.620000e-01	8.363931e-02	5.687386e-02
-6.600000e-01	8.410429e-02	5.597983e-02
-6.580000e-01	8.457303e-02	5.525715e-02
-6.560000e-01	8.504558e-02	5.470268e-02
-6.540000e-01	8.552198e-02	5.431283e-02
-6.520000e-01	8.600227e-02	5.408363e-02
-6.500000e-01	8.648649e-02	5.401078e-02
-6.480000e-01	8.697467e-02	5.408963e-02
-6.460000e-01	8.746687e-02	5.431526e-02
-6.440000e-01	8.796313e-02	5.468246e-02
-6.420000e-01	8.846348e-02	5.518581e-02
-6.400000e-01	8.896797e-02	5.581967e-02
-6.380000e-01	8.947665e-02	5.657824e-02
-6.360000e-01	8.998956e-02	5.745555e-02
-6.340000e-01	9.050675e-02	5.844550e-02
